**hydroForcingWrite:** Switch for dumping hydroFldsFrhs for prognositic fields. 0=off; 1=on, 0, 1, 0, M
**hydroSubGridWrite:** Switch for dumping SGS fields. 0=off; 1=on, 0, 1, 0, M
**hydroForcingLog:** Switch for logging Frhs min/max etc. 0=off; 1=on, 0, 1, 0, M
