**advectionSelector:** Advection scheme selector: 0=1st-order upwind; 1=3rd-order QUICK; 2=hybrid 3rd-4th order; 3=hybrid 5th-6th order; 4=3rd-order WENO; 5=5th-order WENO; 6=2nd-order centered, 0, 6, 3, O
**b_hyb:** Hybrid advection scheme parameter: 0.0=lower-order upwind; 1.0=higher-order centered; 0.0 < b_hyb < 1.0 = hybrid; *C-M if advectionSelector==2;3*, 0.0, 1.0, 0.8, O; C-M
